,source_id,date_time,title,excerpt,article_url,image_url,author,author_url,concat
158,post-118353,2020-02-28 10:58:44.699387,Nash CTO talks the benefits of trading on a self-custody DEX and challenges of building a user experience for crypto,"CryptoSlate recently had the opportunity to chat with Ethan Fast, the CTO and co-founder of Nash Exchange, a self-custody DEX that has been gaining solid traction and attention over the past few months. ",https://cryptoslate.com/nash-cto-talks-the-benefits-of-trading-on-a-self-custody-dex-and-challenges-of-building-a-user-experience-for-crypto/,,News Desk,,"Nash CTO talks the benefits of trading on a self-custody DEX and challenges of building a user experience for crypto, CryptoSlate recently had the opportunity to chat with Ethan Fast, the CTO and co-founder of Nash Exchange, a self-custody DEX that has been gaining solid traction and attention over the past few months. "
159,post-118388,2020-02-28 10:58:44.699387,Could Linux help overcome blockchain’s usability challenge?,2019 has been a good year for Bitcoin and cryptocurrencies. ,https://cryptoslate.com/could-linux-help-overcome-blockchains-usability-challenge/,,Reuben Jackson,,"Could Linux help overcome blockchain’s usability challenge?, 2019 has been a good year for Bitcoin and cryptocurrencies. "
160,post-118333,2020-02-28 10:58:44.699387,Bybit CEO talks challenges of building a derivatives exchange and why Singapore is the blockchain hub of Southeast Asia,"CryptoSlate recently had the chance to interview Ben Zhou, the CEO and co-founder of Bybit, a crypto derivates exchange platform located in Singapore. ",https://cryptoslate.com/bybit-ceo-talks-challenges-of-building-a-derivatives-exchange-and-why-singapore-is-the-blockchain-hub-of-southeast-asia/,,News Desk,,"Bybit CEO talks challenges of building a derivatives exchange and why Singapore is the blockchain hub of Southeast Asia, CryptoSlate recently had the chance to interview Ben Zhou, the CEO and co-founder of Bybit, a crypto derivates exchange platform located in Singapore. "
161,post-118304,2020-02-28 10:58:44.700384,Hackathon winner Sheetcoin offers an Ethereum wallet on Google Sheets,"The winner of this year’s Ethereum hackathon, Sheetcoin, is a bold project that turned Google Sheets into an Ethereum wallet, enabling users to send ERC20 tokens to any Gmail address directly from their browser. ",https://cryptoslate.com/hackathon-winner-sheetcoin-offers-an-ethereum-wallet-on-google-sheets/,,Priyeshu Garg,,"Hackathon winner Sheetcoin offers an Ethereum wallet on Google Sheets, The winner of this year’s Ethereum hackathon, Sheetcoin, is a bold project that turned Google Sheets into an Ethereum wallet, enabling users to send ERC20 tokens to any Gmail address directly from their browser. "
162,post-117861,2020-02-28 10:58:44.700384,"“Co-Founder of Bitcoin” returns to Twitter, calls critics blind","After disappearing off the face of the Internet, Jörg Molt—the latest individual to have claimed to have been involved in the creation of Bitcoin—is back on Twitter. ",https://cryptoslate.com/co-founder-of-bitcoin-returns-to-twitter-calls-critics-blind/,,Nick Chong,,"“Co-Founder of Bitcoin” returns to Twitter, calls critics blind, After disappearing off the face of the Internet, Jörg Molt—the latest individual to have claimed to have been involved in the creation of Bitcoin—is back on Twitter. "
163,post-117758,2020-02-28 10:58:44.700384,November has historically been Bitcoin’s best performing month; will this one be different?,"According to James Todaro, Managing Partner at Blocktown Capital, November has been one of the best performing months for Bitcoin. ",https://cryptoslate.com/november-has-historically-been-bitcoins-best-performing-month-will-this-one-be-different/,,Joseph Young,,"November has historically been Bitcoin’s best performing month; will this one be different?, According to James Todaro, Managing Partner at Blocktown Capital, November has been one of the best performing months for Bitcoin. "
164,post-116236,2020-02-28 10:58:45.588055,"As Bitcoin spikes $2,500 in 1 day, analyst says the bear trend is technically over","According to global markets analyst Alex Krüger, the bear trend of Bitcoin is technically over after its abrupt and massive rally. ",https://cryptoslate.com/as-bitcoin-spikes-2500-in-1-day-analyst-says-bear-trend-is-technically-over/,,Joseph Young,,"As Bitcoin spikes $2,500 in 1 day, analyst says the bear trend is technically over, According to global markets analyst Alex Krüger, the bear trend of Bitcoin is technically over after its abrupt and massive rally. "
165,post-116033,2020-02-28 10:58:45.589011,"Bitcoin breaks $8,000 support and falls to $7,500","The Bitcoin price continues to deteriorate, dropping another $500 to $7,500 per BTC. ",https://cryptoslate.com/bitcoin-breaks-8000-support-falls-7500/,,Mitchell Moos,,"Bitcoin breaks $8,000 support and falls to $7,500, The Bitcoin price continues to deteriorate, dropping another $500 to $7,500 per BTC. "
166,post-115943,2020-02-28 10:58:45.590044,Ethereum plummets 6% after Bitcoin falls overnight: what’s causing the drop?,"The Ethereum price (ETH) has dropped by nearly six percent within a 12-hour span following Bitcoin’s overnight three percent slip from $8,200 to $7,960. ",https://cryptoslate.com/ethereum-plummets-6-after-bitcoin-falls-overnight-whats-causing-the-drop/,,Joseph Young,,"Ethereum plummets 6% after Bitcoin falls overnight: what’s causing the drop?, The Ethereum price (ETH) has dropped by nearly six percent within a 12-hour span following Bitcoin’s overnight three percent slip from $8,200 to $7,960. "
167,post-115842,2020-02-28 10:58:45.590044,Opera Browser announces TRON wallet integration,"For many cryptocurrency supporters, 2019 will be remembered for the sector’s resurgence and the improved usability of crypto assets. ",https://cryptoslate.com/opera-browser-announces-tron-wallet-integration/,,Reuben Jackson,,"Opera Browser announces TRON wallet integration, For many cryptocurrency supporters, 2019 will be remembered for the sector’s resurgence and the improved usability of crypto assets. "
168,post-115247,2020-02-28 10:58:45.591041,"Bitcoin is approaching $1 billion in all-time transaction fees, $15 billion in miner fees","Bitcoin is nearing $1 billion in total, all-time transaction fees and $15 billion in all-time miner revenue, according to Coin Metrics’ latest State of the Network report. ",https://cryptoslate.com/bitcoin-is-approaching-1-billion-in-all-time-transaction-fees-15-billion-in-miner-fees/,,Omar Faridi,,"Bitcoin is approaching $1 billion in all-time transaction fees, $15 billion in miner fees, Bitcoin is nearing $1 billion in total, all-time transaction fees and $15 billion in all-time miner revenue, according to Coin Metrics’ latest State of the Network report. "
169,post-115200,2020-02-28 10:58:45.591041,Next release of Electrum wallet to support Bitcoin lightning payments,"Electrum, one of the most popular Bitcoin wallets, announced that its next release will support Lightning payments. ",https://cryptoslate.com/next-release-of-electrum-wallet-to-support-bitcoin-lightning-payments/,,Priyeshu Garg,,"Next release of Electrum wallet to support Bitcoin lightning payments, Electrum, one of the most popular Bitcoin wallets, announced that its next release will support Lightning payments. "
170,post-114842,2020-02-28 10:58:46.549442,Twitter isn’t tired of Bitcoin even though hashtags are at an all-time low,"Bitcoin mentions on Twitter hit an all-time low, dropping to around 8,300. ",https://cryptoslate.com/twitter-isnt-tired-bitcoin-hashtags-all-time-low/,,Priyeshu Garg,,"Twitter isn’t tired of Bitcoin even though hashtags are at an all-time low, Bitcoin mentions on Twitter hit an all-time low, dropping to around 8,300. "
171,post-114602,2020-02-28 10:58:46.550439,"Bitcoin breaks below $8,000 as free fall continues","Bitcoin continues ripping through major support, breaching the $8,000-level support within the last hour. ",https://cryptoslate.com/bitcoin-breaks-below-8000-free-fall-continues/,,Mitchell Moos,,"Bitcoin breaks below $8,000 as free fall continues, Bitcoin continues ripping through major support, breaching the $8,000-level support within the last hour. "
172,post-114381,2020-02-28 10:58:46.550439,Bakkt Bitcoin futures launch volumes 75 times smaller than CME’s first day,"The first day of Bakkt’s Bitcoin futures saw less than 2 percent of the CME’s debut day trading volume, prompting speculation over whether the highly anticipated contract will deliver on its mission of being a “key piece of infrastructure” in the cryptocurrency market. ",https://cryptoslate.com/bakkt-bitcoin-futures-launch-volumes-75-times-smaller-than-cmes-first-day/,,Jonnie Emsley,,"Bakkt Bitcoin futures launch volumes 75 times smaller than CME’s first day, The first day of Bakkt’s Bitcoin futures saw less than 2 percent of the CME’s debut day trading volume, prompting speculation over whether the highly anticipated contract will deliver on its mission of being a “key piece of infrastructure” in the cryptocurrency market. "
173,post-114299,2020-02-28 10:58:46.550439,"Binance.US officially launches, introduces fiat on-ramp and opens deposits for Cardano, Basic Attention Token, Ethereum Classic, Stellar and 0x","Binance US, the United States branch of the world’s largest cryptocurrency exchange, officially launched its digital asset marketplace. ",https://cryptoslate.com/binance-us-officially-launches-introduces-fiat-on-ramp-and-free-trading/,,Priyeshu Garg,,"Binance.US officially launches, introduces fiat on-ramp and opens deposits for Cardano, Basic Attention Token, Ethereum Classic, Stellar and 0x, Binance US, the United States branch of the world’s largest cryptocurrency exchange, officially launched its digital asset marketplace. "
174,post-114240,2020-02-28 10:58:46.551436,"Popularity of Bitcoin in China consistently rises in 2019, fueled by 150% rally",The popularity of the keyword Bitcoin on major search engines in China has been on the rise since early 2019 following the strong rally of the bitcoin price. ,https://cryptoslate.com/popularity-of-bitcoin-in-china-consistently-rises-in-2019-fueled-by-150-rally/,,Joseph Young,,"Popularity of Bitcoin in China consistently rises in 2019, fueled by 150% rally, The popularity of the keyword Bitcoin on major search engines in China has been on the rise since early 2019 following the strong rally of the bitcoin price. "
175,post-114088,2020-02-28 10:58:46.551436,Half of all Tether trading volume happens on one obscure exchange,One obscure exchange dominates half of all Tether trading volumes. ,https://cryptoslate.com/half-of-all-tether-trading-volume-happens-on-one-obscure-exchange/,,Priyeshu Garg,,"Half of all Tether trading volume happens on one obscure exchange, One obscure exchange dominates half of all Tether trading volumes. "
176,post-113893,2020-02-28 10:58:47.468980,Ethereum rallies against Bitcoin fueled by strong fundamentals,Ethereum is seeing an outstanding rally against Bitcoin—fueled by strong network fundamentals—while the overall altcoin market sees some relief after months of bleeding. ,https://cryptoslate.com/ethereum-rally-bitcoin-strong-fundamentals/,,Mitchell Moos,,"Ethereum rallies against Bitcoin fueled by strong fundamentals, Ethereum is seeing an outstanding rally against Bitcoin—fueled by strong network fundamentals—while the overall altcoin market sees some relief after months of bleeding. "
177,post-113815,2020-02-28 10:58:47.469979,Bitcoin SegWit transactions hit a new all-time high,Segregated Witness (SegWit) transactions are on the rise and recently hit a new all-time high. ,https://cryptoslate.com/bitcoin-segwit-transactions-hit-a-new-all-time-high/,,Ali Martinez,,"Bitcoin SegWit transactions hit a new all-time high, Segregated Witness (SegWit) transactions are on the rise and recently hit a new all-time high. "
178,post-113749,2020-02-28 10:58:47.470976,Traders anticipate strong Ethereum recovery after 17% rally in 10 days,"The Ethereum price has increased from $165 to $194 within a 10-day span, breaking out with strength in a larger time frame for the first time in a month against both bitcoin and the USD. ",https://cryptoslate.com/traders-anticipate-strong-ethereum-recovery-after-17-rally-in-10-days/,,Joseph Young,,"Traders anticipate strong Ethereum recovery after 17% rally in 10 days, The Ethereum price has increased from $165 to $194 within a 10-day span, breaking out with strength in a larger time frame for the first time in a month against both bitcoin and the USD. "
179,post-113640,2020-02-28 10:58:47.470976,"Ongoing EOSIO exploit allows attacker to gain 30,000 EOS as network freezes",An ongoing exploit on EOSIO is allowing an attacker to win every roll on gambling dApp EOSPlay by paying to fill blocks with their transactions. ,https://cryptoslate.com/eosio-exploit-attacker-30000-eos-freeze/,,Mitchell Moos,,"Ongoing EOSIO exploit allows attacker to gain 30,000 EOS as network freezes, An ongoing exploit on EOSIO is allowing an attacker to win every roll on gambling dApp EOSPlay by paying to fill blocks with their transactions. "
180,post-113567,2020-02-28 10:58:47.470976,Trust Wallet enables FIO Addresses making it easier to transact in cryptos,"Trust Wallet, a secured multi-cryptocurrency wallet, announced that it will enable a feature that lets its clients simplify their blockchain public addresses. ",https://cryptoslate.com/trust-wallet-enables-fio-addresses-making-it-easier-to-transact-in-cryptos/,,Ali Martinez,,"Trust Wallet enables FIO Addresses making it easier to transact in cryptos, Trust Wallet, a secured multi-cryptocurrency wallet, announced that it will enable a feature that lets its clients simplify their blockchain public addresses. "
181,post-113095,2020-02-28 10:58:47.471972,Developer creates a stateless DIY Bitcoin hardware wallet for $110,"A Bitcoin developer has built a stateless, QR-air-gapped Bitcoin hardware wallet that allows users to send, receive, and hold their Bitcoin funds. ",https://cryptoslate.com/developer-creates-a-stateless-diy-bitcoin-hardware-wallet-for-110/,,Priyeshu Garg,,"Developer creates a stateless DIY Bitcoin hardware wallet for $110, A Bitcoin developer has built a stateless, QR-air-gapped Bitcoin hardware wallet that allows users to send, receive, and hold their Bitcoin funds. "
